20.29698,0,1,16,10,5,41.58,0.39,2.01,4.59,2.2,0.59,1.4,421.87,306.76,2.81,14,4,1,19.85,4,-1.1,0.23505323
19.95048,0,1,16,10,5,41.58,0.39,1.98,4.58,2.2,0.59,1.41,419.4,306.64,2.78,14,5,1,19.85,4,1.2,0.20059346
20.068644,0,1,16,10,5,41.58,0.39,2.01,4.58,2.18,0.59,1.42,419.75,305.97,2.81,14,6,1,19.85,4,3.5,0.12853442
20.43366,0,1,16,10,5,41.57,0.39,2.01,4.6,2.21,0.61,1.41,422.16,307.18,2.79,14,19,3,18.4,-1.05,-1.1,0.74023569
20.08116,0,1,16,10,5,41.55,0.39,1.98,4.61,2.2,0.61,1.41,421.78,306.8,2.78,14,15,2,16.95,4,3.5,1.2045435
20.284,0,1,16,10,5,41.55,0.39,2,4.61,2.2,0.62,1.41,421.16,306.49,2.78,14,18,2,16.95,8.8,3.5,0.75143552
20.328,0,1,16,10,5,41.54,0.39,2,4.62,2.2,0.59,1.42,420.52,306.12,2.81,14,12,2,16.95,-0.8,3.5,1.3920686
20.263716,0,1,16,10,5,41.54,0.39,1.98,4.61,2.22,0.6,1.39,420.66,306.76,2.78,14,23,4,18.4,4,3.8,0.41482094
20.490678,0,1,16,10,5,41.54,0.39,2.02,4.59,2.21,0.6,1.4,420.02,306.87,2.79,14,27,5,18.4,9.1,3.5,0.27286735
20.478081,0,1,16,10,5,41.52,0.39,2.01,4.61,2.21,0.59,1.41,419.76,306.95,2.79,14,21,3,18.4,-1.05,3.5,0.67020345
20.084922,0,1,16,10,5,41.48,0.39,1.98,4.59,2.21,0.58,1.39,419.46,306.81,2.82,14,22,4,18.4,-0.8,3.8,0.53000563
20.3762,0,1,16,10,5,41.46,0.39,2,4.61,2.21,0.61,1.38,420.4,306.47,2.79,14,24,4,18.4,8.8,3.8,0.29411137
20.09502,0,1,16,10,5,41.39,0.39,1.99,4.59,2.2,0.59,1.42,420.19,307.13,2.8,14,8,1,19.85,8.8,1.2,0.11537171
20.200098,0,1,16,10,5,41.39,0.39,2.01,4.61,2.18,0.58,1.41,421.41,306.69,2.79,14,20,3,18.4,-1.05,1.2,0.73631555
2.184,0,1,9,4,15,41.3,0.38,0.39,4,1.4,0.79,0.8,416.15,346.52,1.8,10,12,2,9.15,-0.2,13.6,0.23958121
2.256,0,1,9,4,15,41.26,0.38,0.4,4,1.41,0.81,0.8,415.67,345.78,1.81,10,13,2,9.15,1.6,-1,0.87457705
2.224,0,1,9,4,15,41.25,0.37,0.4,4,1.39,0.8,0.78,415.97,346.22,1.82,10,1,1,11.05,-0.2,-1,0.12780333
2.132484,0,1,9,4,15,41.22,0.38,0.38,3.98,1.41,0.8,0.79,417.36,345.29,1.78,10,19,3,10.1,-0.45,-1,0.40294802
2.329362,0,1,9,4,15,41.22,0.38,0.42,3.99,1.39,0.79,0.8,417.05,345.7,1.78,10,22,4,10.1,-0.2,13.9,0.10756642
2.2456,0,1,9,4,15,41.18,0.37,0.4,4.01,1.4,0.79,0.78,416.01,345.64,1.8,10,25,5,10.1,3.65,-1,0.24668185
2.22956,0,1,9,4,15,41.15,0.37,0.4,4.01,1.39,0.79,0.8,416.55,344.78,1.81,10,24,4,10.1,3.4,13.9,0.081133738
2.329362,0,1,9,4,15,41.14,0.38,0.42,3.99,1.39,0.81,0.81,415.42,345.62,1.81,10,2,1,11.05,-0.2,6.3,0.11350743
2.26164,0,1,9,4,15,41.14,0.38,0.4,4.01,1.41,0.81,0.8,414.74,346.25,1.8,10,7,1,11.05,3.4,-1,0.070909597
5.5272,0,1,8,11,10,41.14,0.7,1.41,4,0.98,1.59,0.39,321.76,341.32,0.58,10,22,4,9,-3.9,8.3,0.16821475
2.290998,0,1,9,4,15,41.13,0.38,0.41,4.02,1.39,0.79,0.81,415.82,345.72,1.81,10,3,1,11.05,-0.2,13.6,0.085188456
5.611518,0,1,8,11,10,41.12,0.7,1.41,4.02,0.99,1.59,0.4,322.1,341.76,0.58,10,23,4,9,1.4,8.3,0.1649332
5.637258,0,1,8,11,10,41.11,0.7,1.42,4.01,0.99,1.59,0.41,322.06,341.66,0.6,10,8,1,9.35,6.7,3.2,0.069290467
2.20248,0,1,9,4,15,41.1,0.38,0.4,3.99,1.38,0.81,0.78,415.73,345.87,1.78,10,9,1,11.05,3.4,13.6,0.066396452
5.478462,0,1,8,11,10,41.1,0.7,1.38,4.01,0.99,1.62,0.39,322.34,341.63,0.61,10,1,1,9.35,-3.9,-1.6,0.13608792
2.397528,0,1,9,4,15,41.08,0.38,0.42,4.02,1.42,0.79,0.8,416.39,345.62,1.79,10,15,2,9.15,1.6,13.6,0.2291477
5.6,0,1,8,11,10,41.08,0.7,1.4,4,1,1.59,0.41,321.65,341.84,0.59,10,17,2,8.65,6.7,3.2,0.42109129
5.572,0,1,8,11,10,41.08,0.7,1.4,3.98,1,1.61,0.42,322.09,341.25,0.6,10,20,3,9,-4.15,3.2,0.20626298
2.2632,0,1,9,4,15,41.06,0.38,0.41,4,1.38,0.78,0.81,416.53,346.09,1.81,10,17,2,9.15,3.4,6.3,0.36075073
2.148558,0,1,9,4,15,41.05,0.38,0.38,4.01,1.41,0.81,0.78,415.67,345.62,1.8,10,5,1,11.05,1.6,6.3,0.09812472
2.1584,0,1,9,4,15,41.05,0.38,0.38,4,1.42,0.81,0.8,416.79,345.49,1.81,10,8,1,11.05,3.4,6.3,0.059621431
2.1996,0,1,9,4,15,41.05,0.38,0.39,4,1.41,0.79,0.8,414.59,345.8,1.81,10,10,2,9.15,-0.2,-1,0.82051885
5.64,0,1,8,11,10,41.05,0.69,1.41,4,1,1.6,0.38,322.27,341.61,0.59,10,16,2,8.65,6.7,-1.6,0.58670086
2.26632,0,1,9,4,15,41.04,0.38,0.4,3.99,1.42,0.79,0.81,415.68,345.36,1.79,10,14,2,9.15,1.6,6.3,0.41314581
2.28452,0,1,9,4,15,41.03,0.38,0.41,3.98,1.4,0.8,0.82,416.94,346.24,1.79,10,11,2,9.15,-0.2,6.3,0.38114524
2.224,0,1,9,4,15,41.03,0.38,0.4,4,1.39,0.8,0.79,415.83,345.97,1.79,10,27,5,10.1,3.65,13.6,0.091851398
5.6304,0,1,8,11,10,41.03,0.7,1.38,4,1.02,1.6,0.41,322.37,341.73,0.59,10,27,5,9,6.95,8,0.13302511
2.1528,0,1,9,4,15,41.02,0.38,0.39,4,1.38,0.8,0.8,415.95,345.88,1.81,10,21,3,10.1,-0.45,13.6,0.18950605
2.18946,0,1,9,4,15,41.02,0.37,0.39,4.01,1.4,0.81,0.79,417.18,345.7,1.81,10,26,5,10.1,3.65,6.3,0.14833328
2.205099,0,1,9,4,15,40.98,0.38,0.39,4.01,1.41,0.79,0.81,416.05,345.55,1.78,10,16,2,9.15,3.4,-1,0.74277586
2.17854,0,1,9,4,15,40.97,0.37,0.39,3.99,1.4,0.8,0.78,415.43,345.77,1.8,10,6,1,11.05,1.6,13.6,0.083384812
5.62772,0,1,8,11,10,40.95,0.7,1.4,3.98,1.01,1.61,0.38,321.06,341.64,0.61,10,6,1,9.35,1.4,8,0.075122401
5.580316,0,1,8,11,10,40.95,0.7,1.42,4.01,0.98,1.6,0.4,320.89,341.3,0.61,10,7,1,9.35,6.7,-1.6,0.075715505
5.5752,0,1,8,11,10,40.93,0.7,1.38,4,1.01,1.6,0.4,322.3,341.05,0.58,10,10,2,8.65,-3.9,-1.6,0.78752369
5.5044,0,1,8,11,10,40.93,0.7,1.39,4,0.99,1.61,0.39,321.63,341.9,0.6,10,19,3,9,-4.15,-1.6,0.29996616
5.708116,0,1,8,11,10,40.92,0.7,1.42,3.98,1.01,1.58,0.4,320.41,341.22,0.6,10,24,4,9,6.7,8.3,0.14074045
5.6516,0,1,8,11,10,40.91,0.7,1.42,3.98,1,1.62,0.4,320.09,341.3,0.6,10,3,1,9.35,-3.9,8,0.11400236
5.55786,0,1,8,11,10,40.91,0.69,1.4,4.01,0.99,1.59,0.38,321.8,341.58,0.6,10,9,1,9.35,6.7,8,0.085916728
5.488,0,1,8,11,10,40.91,0.7,1.4,4,0.98,1.59,0.39,321.8,341.55,0.59,10,11,2,8.65,-3.9,3.2,0.40730962
5.629639,0,1,8,11,10,40.91,0.7,1.39,4.01,1.01,1.6,0.41,323.01,341.09,0.58,10,26,5,9,6.95,3.2,0.14192037
5.682159,0,1,8,11,10,40.9,0.7,1.41,3.99,1.01,1.59,0.41,321.11,341.69,0.62,10,14,2,8.65,1.4,3.2,0.52755189
5.6259,0,1,8,11,10,40.9,0.7,1.41,3.99,1,1.6,0.41,320.12,341.91,0.59,10,21,3,9,-4.15,8,0.18637508
2.210598,0,1,9,4,15,40.88,0.38,0.39,4.02,1.41,0.79,0.79,415.9,345.89,1.79,10,23,4,10.1,1.6,13.9,0.073052227
5.554836,0,1,8,11,10,40.88,0.7,1.41,4.02,0.98,1.59,0.39,321.76,341.49,0.59,10,2,1,9.35,-3.9,3.2,0.10928817
5.436648,0,1,8,11,10,40.88,0.7,1.38,4.02,0.98,1.59,0.4,322.58,342.31,0.59,10,4,1,9.35,1.4,-1.6,0.08755751
2.158182,0,1,9,4,15,40.87,0.38,0.39,4.01,1.38,0.8,0.82,416.96,346.08,1.79,10,20,3,10.1,-0.45,6.3,0.25176197
5.657022,0,1,8,11,10,40.87,0.7,1.39,3.99,1.02,1.6,0.41,322.34,341.52,0.6,10,25,5,9,6.95,-1.6,0.20287956
5.5461,0,1,8,11,10,40.86,0.7,1.39,3.99,1,1.59,0.41,320.91,342.39,0.61,10,12,2,8.65,-3.9,8,0.37929279
5.5044,0,1,8,11,10,40.84,0.7,1.39,4,0.99,1.6,0.41,321.09,341.41,0.61,10,5,1,9.35,1.4,3.2,0.10387161
2.2456,0,1,9,4,15,40.83,0.38,0.4,4.01,1.4,0.8,0.8,415.6,345.93,1.8,10,18,2,9.15,3.4,13.6,0.18576904
5.808084,0,1,8,11,10,40.79,0.7,1.42,4.01,1.02,1.6,0.39,321.66,341.17,0.58,10,13,2,8.65,1.4,-1.6,0.98638099
2.306619,0,1,9,4,15,40.78,0.37,0.41,3.99,1.41,0.8,0.82,415.3,345.94,1.8,10,4,1,11.05,1.6,-1,0.11537504
5.55786,0,1,8,11,10,40.78,0.7,1.4,4.01,0.99,1.61,0.41,321.97,341.81,0.6,10,18,2,8.65,6.7,8,0.3118853
8.381821,0,1,5,6,14,40.7,0.84,0.79,6.59,1.61,2,0.19,371.21,311.74,1.19,3,16,2,5.35,3,-1.9,0.95873827
3.89136,0,1,12,4,4,40.68,0.18,2.01,1.6,1.21,1.62,0.98,445.45,288.29,0.59,5,13,2,12.95,1,-1.9,0.57440162
9.364782,0,1,7,6,10,40.67,0.79,0.98,6.01,1.59,0.4,0.41,408.93,313.42,1,7,17,2,7.45,3.6,4.4,0.82277608
3.822042,0,1,12,4,4,40.67,0.19,2.02,1.59,1.19,1.58,1,445.67,288.63,0.6,5,21,3,13.3,-1.05,1.7,0.22190078
3.822042,0,1,12,4,4,40.67,0.18,2.02,1.59,1.19,1.6,1.01,444.02,287.87,0.6,5,23,4,13.3,1,2,0.18901685
3.8592,0,1,12,4,4,40.67,0.18,2.01,1.6,1.2,1.59,0.99,444.57,288.46,0.59,5,24,4,13.3,2.8,2,0.19931875
3.837596,0,1,12,4,4,40.66,0.19,2.02,1.61,1.18,1.59,0.99,444.58,288.87,0.59,5,22,4,13.3,-0.8,2,0.18956883
3.822042,0,1,12,4,4,40.64,0.19,2.02,1.59,1.19,1.58,1.02,444.74,288.89,0.61,5,14,2,12.95,1,-0.1,0.54707456
3.8784,0,1,12,4,4,40.64,0.19,2.02,1.6,1.2,1.6,1,444.97,288.8,0.61,5,17,2,12.95,2.8,-0.1,0.50908923
3.82704,0,1,12,4,4,40.64,0.18,2.01,1.6,1.19,1.61,1.01,444.72,288.53,0.59,5,26,5,13.3,3.05,-0.1,0.25224885
3.78896,0,1,12,4,4,40.59,0.19,1.99,1.6,1.19,1.61,1.01,446.26,288.35,0.6,5,18,2,12.95,2.8,1.7,0.3883906
9.4446,0,1,7,6,10,40.58,0.79,0.99,6,1.59,0.39,0.38,408.61,313.28,1.01,7,23,4,8,0.8,9.5,0.18258141
1.889121,0,1,16,7,10,40.57,0.31,0.59,8.21,0.39,1.59,0.2,352.87,305.61,1,15,1,1,17.35,0.9,-1.5,0.082190536
1.842924,0,1,16,7,10,40.57,0.32,0.59,8.22,0.38,1.58,0.21,353.29,306.57,1.01,15,18,2,16.25,7.5,8.1,0.10390437
8.109192,0,1,5,6,14,40.57,0.83,0.78,6.58,1.58,2.01,0.21,368.84,310.42,1.2,3,14,2,5.35,0.2,4.9,0.69826531
3.933036,0,1,12,4,4,40.56,0.19,1.99,1.62,1.22,1.6,0.98,445.6,288.43,0.61,5,4,1,13.65,1,-1.9,0.11074492
9.428859,0,1,7,6,10,40.55,0.8,0.99,5.99,1.59,0.41,0.4,409.83,313.21,1,7,19,3,8,-2.25,-0.4,0.50310981
8.35504,0,1,5,6,14,40.55,0.83,0.79,6.61,1.6,1.99,0.19,369.9,310.79,1.21,3,9,1,6.65,3,11.7,0.053857308
8.275722,0,1,5,6,14,40.54,0.83,0.78,6.59,1.61,1.98,0.2,369.38,311.4,1.21,3,23,4,6,0.2,12,0.12272093
